id_oscar,id_inf,id_res,id_content,title_oscar,year_ceremony,category,name,winner,directed_by,based_on,starring,distributed_by,budget,budget_x_million,box_office,box_office_x_million,imdb,metascore,rotten_tomatoes
2354,523,6302,NULL,The Killing Fields,1985,ACTOR IN A SUPPORTING ROLE,Haing S. Ngor,1,Roland Joffé,['The Death and Life of Dith Pran'. 'by'. 'Sydney Schanberg'],['Sam Waterston'. 'Haing S. Ngor'. 'John Malkovich'. 'Julian Sands'],Columbia - EMI - Warner Distributors,$14.4million,14.4000000,$34.7million,34.700000,7.8,76,93
2355,523,6320,NULL,The Killing Fields,1985,CINEMATOGRAPHY,Chris Menges,1,Roland Joffé,['The Death and Life of Dith Pran'. 'by'. 'Sydney Schanberg'],['Sam Waterston'. 'Haing S. Ngor'. 'John Malkovich'. 'Julian Sands'],Columbia - EMI - Warner Distributors,$14.4million,14.4000000,$34.7million,34.700000,7.8,76,93
2356,523,6331,NULL,The Killing Fields,1985,DIRECTING,Roland Joffé,0,Roland Joffé,['The Death and Life of Dith Pran'. 'by'. 'Sydney Schanberg'],['Sam Waterston'. 'Haing S. Ngor'. 'John Malkovich'. 'Julian Sands'],Columbia - EMI - Warner Distributors,$14.4million,14.4000000,$34.7million,34.700000,7.8,76,93
2357,523,6346,NULL,The Killing Fields,1985,FILM EDITING,Jim Clark,1,Roland Joffé,['The Death and Life of Dith Pran'. 'by'. 'Sydney Schanberg'],['Sam Waterston'. 'Haing S. Ngor'. 'John Malkovich'. 'Julian Sands'],Columbia - EMI - Warner Distributors,$14.4million,14.4000000,$34.7million,34.700000,7.8,76,93
2358,523,6371,NULL,The Killing Fields,1985,BEST PICTURE,David Puttnam. Producer,0,Roland Joffé,['The Death and Life of Dith Pran'. 'by'. 'Sydney Schanberg'],['Sam Waterston'. 'Haing S. Ngor'. 'John Malkovich'. 'Julian Sands'],Columbia - EMI - Warner Distributors,$14.4million,14.4000000,$34.7million,34.700000,7.8,76,93
2359,523,6391,NULL,The Killing Fields,1985,WRITING (Screenplay Based on Material from Another Medium),Bruce Robinson,0,Roland Joffé,['The Death and Life of Dith Pran'. 'by'. 'Sydney Schanberg'],['Sam Waterston'. 'Haing S. Ngor'. 'John Malkovich'. 'Julian Sands'],Columbia - EMI - Warner Distributors,$14.4million,14.4000000,$34.7million,34.700000,7.8,76,93
2360,152,9199,8378,The King's Speech,2011,ACTOR IN A LEADING ROLE,Colin Firth,1,Tom Hooper,NULL,['Colin Firth'. 'Geoffrey Rush'. 'Helena Bonham Carter'. 'Guy Pearce'. 'Timothy Spall'. 'Derek Jacobi'. 'Jennifer Ehle'. 'Michael Gambon'],['Momentum Pictures (United Kingdom)'. 'Paramount Pictures'. 'Transmission Films (Australia and New Zealand)'],$15 million,15.0000000,$427.4 million,427.400000,8.0,88,94
2361,152,9205,8378,The King's Speech,2011,ACTOR IN A SUPPORTING ROLE,Geoffrey Rush,0,Tom Hooper,NULL,['Colin Firth'. 'Geoffrey Rush'. 'Helena Bonham Carter'. 'Guy Pearce'. 'Timothy Spall'. 'Derek Jacobi'. 'Jennifer Ehle'. 'Michael Gambon'],['Momentum Pictures (United Kingdom)'. 'Paramount Pictures'. 'Transmission Films (Australia and New Zealand)'],$15 million,15.0000000,$427.4 million,427.400000,8.0,88,94
2362,152,9212,8378,The King's Speech,2011,ACTRESS IN A SUPPORTING ROLE,Helena Bonham Carter,0,Tom Hooper,NULL,['Colin Firth'. 'Geoffrey Rush'. 'Helena Bonham Carter'. 'Guy Pearce'. 'Timothy Spall'. 'Derek Jacobi'. 'Jennifer Ehle'. 'Michael Gambon'],['Momentum Pictures (United Kingdom)'. 'Paramount Pictures'. 'Transmission Films (Australia and New Zealand)'],$15 million,15.0000000,$427.4 million,427.400000,8.0,88,94
2363,152,9222,8378,The King's Speech,2011,ART DIRECTION,Production Design: Eve Stewart. Set Decoration: Judy Farr,0,Tom Hooper,NULL,['Colin Firth'. 'Geoffrey Rush'. 'Helena Bonham Carter'. 'Guy Pearce'. 'Timothy Spall'. 'Derek Jacobi'. 'Jennifer Ehle'. 'Michael Gambon'],['Momentum Pictures (United Kingdom)'. 'Paramount Pictures'. 'Transmission Films (Australia and New Zealand)'],$15 million,15.0000000,$427.4 million,427.400000,8.0,88,94
2364,152,9226,8378,The King's Speech,2011,CINEMATOGRAPHY,Danny Cohen,0,Tom Hooper,NULL,['Colin Firth'. 'Geoffrey Rush'. 'Helena Bonham Carter'. 'Guy Pearce'. 'Timothy Spall'. 'Derek Jacobi'. 'Jennifer Ehle'. 'Michael Gambon'],['Momentum Pictures (United Kingdom)'. 'Paramount Pictures'. 'Transmission Films (Australia and New Zealand)'],$15 million,15.0000000,$427.4 million,427.400000,8.0,88,94
2365,152,9231,8378,The King's Speech,2011,COSTUME DESIGN,Jenny Beavan,0,Tom Hooper,NULL,['Colin Firth'. 'Geoffrey Rush'. 'Helena Bonham Carter'. 'Guy Pearce'. 'Timothy Spall'. 'Derek Jacobi'. 'Jennifer Ehle'. 'Michael Gambon'],['Momentum Pictures (United Kingdom)'. 'Paramount Pictures'. 'Transmission Films (Australia and New Zealand)'],$15 million,15.0000000,$427.4 million,427.400000,8.0,88,94
2366,152,9236,8378,The King's Speech,2011,DIRECTING,Tom Hooper,1,Tom Hooper,NULL,['Colin Firth'. 'Geoffrey Rush'. 'Helena Bonham Carter'. 'Guy Pearce'. 'Timothy Spall'. 'Derek Jacobi'. 'Jennifer Ehle'. 'Michael Gambon'],['Momentum Pictures (United Kingdom)'. 'Paramount Pictures'. 'Transmission Films (Australia and New Zealand)'],$15 million,15.0000000,$427.4 million,427.400000,8.0,88,94
2367,152,9251,8378,The King's Speech,2011,FILM EDITING,Tariq Anwar,0,Tom Hooper,NULL,['Colin Firth'. 'Geoffrey Rush'. 'Helena Bonham Carter'. 'Guy Pearce'. 'Timothy Spall'. 'Derek Jacobi'. 'Jennifer Ehle'. 'Michael Gambon'],['Momentum Pictures (United Kingdom)'. 'Paramount Pictures'. 'Transmission Films (Australia and New Zealand)'],$15 million,15.0000000,$427.4 million,427.400000,8.0,88,94
2368,152,9264,8378,The King's Speech,2011,MUSIC (Original Score),Alexandre Desplat,0,Tom Hooper,NULL,['Colin Firth'. 'Geoffrey Rush'. 'Helena Bonham Carter'. 'Guy Pearce'. 'Timothy Spall'. 'Derek Jacobi'. 'Jennifer Ehle'. 'Michael Gambon'],['Momentum Pictures (United Kingdom)'. 'Paramount Pictures'. 'Transmission Films (Australia and New Zealand)'],$15 million,15.0000000,$427.4 million,427.400000,8.0,88,94
2369,152,9275,8378,The King's Speech,2011,BEST PICTURE,Iain Canning. Emile Sherman and Gareth Unwin. Producers,1,Tom Hooper,NULL,['Colin Firth'. 'Geoffrey Rush'. 'Helena Bonham Carter'. 'Guy Pearce'. 'Timothy Spall'. 'Derek Jacobi'. 'Jennifer Ehle'. 'Michael Gambon'],['Momentum Pictures (United Kingdom)'. 'Paramount Pictures'. 'Transmission Films (Australia and New Zealand)'],$15 million,15.0000000,$427.4 million,427.400000,8.0,88,94
2370,152,9297,8378,The King's Speech,2011,SOUND MIXING,Paul Hamblin. Martin Jensen and John Midgley,0,Tom Hooper,NULL,['Colin Firth'. 'Geoffrey Rush'. 'Helena Bonham Carter'. 'Guy Pearce'. 'Timothy Spall'. 'Derek Jacobi'. 'Jennifer Ehle'. 'Michael Gambon'],['Momentum Pictures (United Kingdom)'. 'Paramount Pictures'. 'Transmission Films (Australia and New Zealand)'],$15 million,15.0000000,$427.4 million,427.400000,8.0,88,94
2371,152,9315,8378,The King's Speech,2011,WRITING (Original Screenplay),Screenplay by David Seidler,1,Tom Hooper,NULL,['Colin Firth'. 'Geoffrey Rush'. 'Helena Bonham Carter'. 'Guy Pearce'. 'Timothy Spall'. 'Derek Jacobi'. 'Jennifer Ehle'. 'Michael Gambon'],['Momentum Pictures (United Kingdom)'. 'Paramount Pictures'. 'Transmission Films (Australia and New Zealand)'],$15 million,15.0000000,$427.4 million,427.400000,8.0,88,94
2372,118,9617,NULL,The Lady in Number 6: Music Saved My Life,2014,DOCUMENTARY (Short Subject),Malcolm Clarke and Nicholas Reed,1,Malcolm Clarke,NULL,Alice Herz-Sommer,Netflix,NULL,NULL,NULL,NULL,8.0,NULL,NULL
2373,118,9664,NULL,The Lady in Number 6: Music Saved My Life,2014,SHORT FILM (Live Action),Anders Walter and Kim Magnusson,1,Malcolm Clarke,NULL,Alice Herz-Sommer,Netflix,NULL,NULL,NULL,NULL,8.0,NULL,NULL
2374,219,8734,NULL,The Last King of Scotland,2007,ACTOR IN A LEADING ROLE,Forest Whitaker,1,Kevin Macdonald,['The Last King of Scotland'. 'by'. 'Giles Foden'],['Forest Whitaker'. 'James McAvoy'. 'Kerry Washington'. 'Simon McBurney'. 'Gillian Anderson'],Fox Searchlight Pictures,$6 million,6.0000000,$48.4 million,48.400000,7.7,74,87
2375,417,451,NULL,The Last of the Mohicans,1937,ASSISTANT DIRECTOR,Clem Beauchamp,0,Michael Mann,['The Last of the Mohicans by James Fenimore Cooper'. 'The Last of the Mohicans by Philip Dunne'],['Daniel Day-Lewis'. 'Madeleine Stowe'. 'Jodhi May'],['20th Century Fox (North America)'. 'Warner Bros. (International)'],$40million,40.0000000,$143million,143.000000,7.7,76,93
2376,417,7244,NULL,The Last of the Mohicans,1993,SOUND,Chris Jenkins. Doug Hemphill. Mark Smith. Simon Kaye,1,Michael Mann,['The Last of the Mohicans by James Fenimore Cooper'. 'The Last of the Mohicans by Philip Dunne'],['Daniel Day-Lewis'. 'Madeleine Stowe'. 'Jodhi May'],['20th Century Fox (North America)'. 'Warner Bros. (International)'],$40million,40.0000000,$143million,143.000000,7.7,76,93
2377,689,4918,NULL,The Last Picture Show,1972,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,0,Peter Bogdanovich,['The Last Picture Show'. 'by Larry McMurtry'],['Timothy Bottoms'. 'Jeff Bridges'. 'Ellen Burstyn'. 'Ben Johnson'. 'Cloris Leachman'. 'Cybill Shepherd'],Columbia Pictures,$1.3 million,1.3000000,$29.1 million,29.100000,8.0,93,1
2378,689,4921,NULL,The Last Picture Show,1972,ACTOR IN A SUPPORTING ROLE,Ben Johnson,1,Peter Bogdanovich,['The Last Picture Show'. 'by Larry McMurtry'],['Timothy Bottoms'. 'Jeff Bridges'. 'Ellen Burstyn'. 'Ben Johnson'. 'Cloris Leachman'. 'Cybill Shepherd'],Columbia Pictures,$1.3 million,1.3000000,$29.1 million,29.100000,8.0,93,1
2379,689,4929,NULL,The Last Picture Show,1972,ACTRESS IN A SUPPORTING ROLE,Ellen Burstyn,0,Peter Bogdanovich,['The Last Picture Show'. 'by Larry McMurtry'],['Timothy Bottoms'. 'Jeff Bridges'. 'Ellen Burstyn'. 'Ben Johnson'. 'Cloris Leachman'. 'Cybill Shepherd'],Columbia Pictures,$1.3 million,1.3000000,$29.1 million,29.100000,8.0,93,1
2380,689,4931,NULL,The Last Picture Show,1972,ACTRESS IN A SUPPORTING ROLE,Cloris Leachman,1,Peter Bogdanovich,['The Last Picture Show'. 'by Larry McMurtry'],['Timothy Bottoms'. 'Jeff Bridges'. 'Ellen Burstyn'. 'Ben Johnson'. 'Cloris Leachman'. 'Cybill Shepherd'],Columbia Pictures,$1.3 million,1.3000000,$29.1 million,29.100000,8.0,93,1
2381,689,4940,NULL,The Last Picture Show,1972,CINEMATOGRAPHY,Robert Surtees,0,Peter Bogdanovich,['The Last Picture Show'. 'by Larry McMurtry'],['Timothy Bottoms'. 'Jeff Bridges'. 'Ellen Burstyn'. 'Ben Johnson'. 'Cloris Leachman'. 'Cybill Shepherd'],Columbia Pictures,$1.3 million,1.3000000,$29.1 million,29.100000,8.0,93,1
2382,689,4951,NULL,The Last Picture Show,1972,DIRECTING,Peter Bogdanovich,0,Peter Bogdanovich,['The Last Picture Show'. 'by Larry McMurtry'],['Timothy Bottoms'. 'Jeff Bridges'. 'Ellen Burstyn'. 'Ben Johnson'. 'Cloris Leachman'. 'Cybill Shepherd'],Columbia Pictures,$1.3 million,1.3000000,$29.1 million,29.100000,8.0,93,1
2383,689,4991,NULL,The Last Picture Show,1972,BEST PICTURE,Stephen J. Friedman. Producer,0,Peter Bogdanovich,['The Last Picture Show'. 'by Larry McMurtry'],['Timothy Bottoms'. 'Jeff Bridges'. 'Ellen Burstyn'. 'Ben Johnson'. 'Cloris Leachman'. 'Cybill Shepherd'],Columbia Pictures,$1.3 million,1.3000000,$29.1 million,29.100000,8.0,93,1
2384,689,5010,NULL,The Last Picture Show,1972,WRITING (Screenplay--based on material from another medium),Larry McMurtry. Peter Bogdanovich,0,Peter Bogdanovich,['The Last Picture Show'. 'by Larry McMurtry'],['Timothy Bottoms'. 'Jeff Bridges'. 'Ellen Burstyn'. 'Ben Johnson'. 'Cloris Leachman'. 'Cybill Shepherd'],Columbia Pictures,$1.3 million,1.3000000,$29.1 million,29.100000,8.0,93,1
2385,379,7440,NULL,The Lion King,1995,MUSIC (Original Score),Hans Zimmer,1,['Roger Allers'. 'Rob Minkoff'],NULL,['Matthew Broderick'. 'Jonathan Taylor Thomas'. 'James Earl Jones'. 'Jeremy Irons'. 'Moira Kelly'. 'Niketa Calame'. 'Ernie Sabella'. 'Nathan Lane'. 'Robert Guillaume'. 'Rowan Atkinson'. 'Whoopi Goldberg'. 'Cheech Marin'. 'Jim Cummings'. 'Madge Sinclair'],Buena Vista Pictures,$45 million,45.0000000,$968.5 million,968.500000,8.5,88,93
2386,379,7443,NULL,The Lion King,1995,MUSIC (Original Song),Music by Elton John. Lyric by Tim Rice,1,['Roger Allers'. 'Rob Minkoff'],NULL,['Matthew Broderick'. 'Jonathan Taylor Thomas'. 'James Earl Jones'. 'Jeremy Irons'. 'Moira Kelly'. 'Niketa Calame'. 'Ernie Sabella'. 'Nathan Lane'. 'Robert Guillaume'. 'Rowan Atkinson'. 'Whoopi Goldberg'. 'Cheech Marin'. 'Jim Cummings'. 'Madge Sinclair'],Buena Vista Pictures,$45 million,45.0000000,$968.5 million,968.500000,8.5,88,93
2387,379,7444,NULL,The Lion King,1995,MUSIC (Original Song),Music by Elton John. Lyric by Tim Rice,0,['Roger Allers'. 'Rob Minkoff'],NULL,['Matthew Broderick'. 'Jonathan Taylor Thomas'. 'James Earl Jones'. 'Jeremy Irons'. 'Moira Kelly'. 'Niketa Calame'. 'Ernie Sabella'. 'Nathan Lane'. 'Robert Guillaume'. 'Rowan Atkinson'. 'Whoopi Goldberg'. 'Cheech Marin'. 'Jim Cummings'. 'Madge Sinclair'],Buena Vista Pictures,$45 million,45.0000000,$968.5 million,968.500000,8.5,88,93
